"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1920","893","true","chrome","141.0.0","false","Windows 10","true","61.01","true","true","browser-check","0","1094","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","40770614","0.0-1.0","40772139","{""P0_Q0"":""903755130"",""P0_Q1"":""19"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Black or African American"",""P1_Q3"":""Normal"",""P1_Q4"":""Ambidextrous""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","40799601","0.0-2.0","28986","","","[{""page_index"":0,""viewing_time"":4146},{""page_index"":1,""viewing_time"":13097},{""page_index"":2,""viewing_time"":6391},{""page_index"":3,""viewing_time"":5352}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","40802784","0.0-3.0","2169","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","40875001","0.0-4.0","72212","","","","","85.6","53.98","361.3962020038481","4.223056742516877","405.63","12.046540066794936","30","1.477602689345125","64","36","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","40972937","0.0-5.0","97934","","","[{""page_index"":0,""viewing_time"":5495},{""page_index"":1,""viewing_time"":4676},{""page_index"":2,""viewing_time"":13459},{""page_index"":3,""viewing_time"":8673},{""page_index"":4,""viewing_time"":6851},{""page_index"":3,""viewing_time"":1506},{""page_index"":2,""viewing_time"":2082},{""page_index"":1,""viewing_time"":3651},{""page_index"":2,""viewing_time"":1065},{""page_index"":3,""viewing_time"":692},{""page_index"":4,""viewing_time"":6194},{""page_index"":5,""viewing_time"":41138},{""page_index"":6,""viewing_time"":2452}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","40976475","0.0-6.0","3531","0","","","","","","","","","","","","","","start_practice","Wed Oct 08 2025 23:47:55 GMT-0400 (Eastern Daylight Time)","27482","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","40976478","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","40976800","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","40977113","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","40985850","0.0-10.0","8732","knife","","","","","","","","","","","","","","perceptual","","","0","0","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","11","40989873","0.0-11.0","4020","2","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","12","40990877","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 08 2025 23:48:12 GMT-0400 (Eastern Daylight Time)","27482","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","40990878","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","40991185","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","40991496","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","41002704","0.0-16.0","11206","bed","","","","","","","","","","","","","","perceptual","","","0","1","","","","","22","phone","1","","0",""
"","","","","","","","","","","","canvas-button-response","17","41004848","0.0-17.0","2142","0","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","18","41005861","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 08 2025 23:48:27 GMT-0400 (Eastern Daylight Time)","27482","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","41005862","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","41006175","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","41006486","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","41008353","0.0-22.0","1864","car","","","","","","","","","","","","","","perceptual","","","0","2","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","41009997","0.0-23.0","1642","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","24","41011011","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 08 2025 23:48:32 GMT-0400 (Eastern Daylight Time)","27482","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","41011012","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","41011314","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","41011616","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
