"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1440","812","true","chrome","141.0.0","false","Mac OS","true","60.79","true","true","browser-check","0","998","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","27251","0.0-1.0","26208","{""P0_Q0"":""904073642"",""P0_Q1"":""19"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","63888","0.0-2.0","36637","","","[{""page_index"":0,""viewing_time"":5220},{""page_index"":1,""viewing_time"":10683},{""page_index"":2,""viewing_time"":10651},{""page_index"":3,""viewing_time"":10083}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","67058","0.0-3.0","2163","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","188393","0.0-4.0","121335","","","","","85.6","53.98","319.0657997951314","3.730743336146198","459.82","10.635526659837714","30","1.2035135080179766","48","30","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","220302","0.0-5.0","31910","","","[{""page_index"":0,""viewing_time"":4542},{""page_index"":1,""viewing_time"":8600},{""page_index"":2,""viewing_time"":6151},{""page_index"":3,""viewing_time"":1750},{""page_index"":4,""viewing_time"":2200},{""page_index"":5,""viewing_time"":5251},{""page_index"":6,""viewing_time"":3417}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","221503","0.0-6.0","1195","0","","","","","","","","","","","","","","start_practice","Thu Oct 16 2025 10:09:16 GMT-0400 (Eastern Daylight Time)","27580","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","221505","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","221810","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","222115","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","224386","0.0-10.0","2267","bed","","","","","","","","","","","","","","perceptual","","","0","0","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","226253","0.0-11.0","1865","7","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","227257","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:22 GMT-0400 (Eastern Daylight Time)","27580","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","227258","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","227562","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","227865","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","229036","0.0-16.0","1168","bridge","","","","","","","","","","","","","","perceptual","","","0","1","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","230019","0.0-17.0","981","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","231022","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:26 GMT-0400 (Eastern Daylight Time)","27580","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","231024","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","231327","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","231630","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","236236","0.0-22.0","4602","knife","","","","","","","","","","","","","","perceptual","","","0","2","","","","","92","knife","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","236869","0.0-23.0","630","4","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","237871","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:33 GMT-0400 (Eastern Daylight Time)","27580","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","237872","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","238175","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","238478","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","242119","0.0-28.0","3638","flower","","","","","","","","","","","","","","perceptual","","","0","3","","","","","52","flower","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","243136","0.0-29.0","1014","7","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","244138","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:39 GMT-0400 (Eastern Daylight Time)","27580","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","244139","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","244442","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","244745","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","246686","0.0-34.0","1937","train","","","","","","","","","","","","","","perceptual","","","0","4","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","247186","0.0-35.0","498","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","36","248189","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:43 GMT-0400 (Eastern Daylight Time)","27580","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","248190","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","248493","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","248795","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","40","251186","0.0-40.0","2388","phone","","","","","","","","","","","","","","perceptual","","","0","5","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","41","252120","0.0-41.0","931","10","","","","","","","","","","","","","","confidence","","","0","5","","","","","","","","","","6"
"","","","","","","","","","","","html-keyboard-response","42","253122","0.0-42.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:48 GMT-0400 (Eastern Daylight Time)","27580","0","5","","","","","","","","","",""
"","","","","","","","","","","","preload","43","253123","0.0-43.0","","","","","true","","","","","","","","","","","preload","","","0","6","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","44","253426","0.0-44.0","null","null","","","","","","","","","","","","","","fixation","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","45","253729","0.0-45.0","null","null","","","","","","","","","","","","","","stimulus","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","46","254469","0.0-46.0","737","cat","","","","","","","","","","","","","","perceptual","","","0","6","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","47","255036","0.0-47.0","565","10","","","","","","","","","","","","","","confidence","","","0","6","","","","","","","","","","7"
"","","","","","","","","","","","html-keyboard-response","48","256038","0.0-48.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 16 2025 10:09:51 GMT-0400 (Eastern Daylight Time)","27580","0","6","","","","","","","","","",""
"","","","","","","","","","","","preload","49","256040","0.0-49.0","","","","","true","","","","","","","","","","","preload","","","0","7","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","50","256341","0.0-50.0","null","null","","","","","","","","","","","","","","fixation","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","51","256645","0.0-51.0","null","null","","","","","","","","","","","","","","stimulus","","","0","7","","","","","","","","","",""
