"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1470","798","true","chrome","140.0.0","false","Mac OS","true","60.97","true","true","browser-check","0","991","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","377530","0.0-1.0","376501","{""P0_Q0"":""903870575"",""P0_Q1"":""20"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","431546","0.0-2.0","54016","","","[{""page_index"":0,""viewing_time"":3631},{""page_index"":1,""viewing_time"":11469},{""page_index"":2,""viewing_time"":32639},{""page_index"":3,""viewing_time"":6277}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","433766","0.0-3.0","1216","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","508804","0.0-4.0","75036","","","","","85.6","53.98","267.4412414148144","3.126338585983363","549.05","8.914708047160481","29.999999999999996","1.615308086795585","49.00000000000001","30.66666666666667","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","581562","0.0-5.0","72757","","","[{""page_index"":0,""viewing_time"":3995},{""page_index"":1,""viewing_time"":6868},{""page_index"":2,""viewing_time"":7800},{""page_index"":3,""viewing_time"":2951},{""page_index"":4,""viewing_time"":4743},{""page_index"":5,""viewing_time"":44070},{""page_index"":6,""viewing_time"":2329}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","585650","0.0-6.0","4084","0","","","","","","","","","","","","","","start_practice","Mon Oct 13 2025 12:45:03 GMT-0400 (Eastern Daylight Time)","27786","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","585651","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","585956","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","586261","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","588469","0.0-10.0","2204","house","","","","","","","","","","","","","","perceptual","","","0","0","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","590160","0.0-11.0","1689","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","591164","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:12 GMT-0400 (Eastern Daylight Time)","27786","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","591166","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","591469","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","591772","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","592677","0.0-16.0","902","car","","","","","","","","","","","","","","perceptual","","","0","1","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","593536","0.0-17.0","856","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","594539","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:15 GMT-0400 (Eastern Daylight Time)","27786","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","594540","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","594844","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","595147","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","596961","0.0-22.0","1811","train","","","","","","","","","","","","","","perceptual","","","0","2","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","597705","0.0-23.0","741","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","598708","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:19 GMT-0400 (Eastern Daylight Time)","27786","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","598708","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","599011","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","599314","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","600507","0.0-28.0","1191","bed","","","","","","","","","","","","","","perceptual","","","0","3","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","601365","0.0-29.0","856","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","602368","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:23 GMT-0400 (Eastern Daylight Time)","27786","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","602368","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","602671","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","602975","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","604090","0.0-34.0","1113","bridge","","","","","","","","","","","","","","perceptual","","","0","4","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","604834","0.0-35.0","742","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","36","605838","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:26 GMT-0400 (Eastern Daylight Time)","27786","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","605839","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","606142","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","606445","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","40","608685","0.0-40.0","2238","house","","","","","","","","","","","","","","perceptual","","","0","5","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","41","613819","0.0-41.0","5132","8","","","","","","","","","","","","","","confidence","","","0","5","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","42","614822","0.0-42.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:35 GMT-0400 (Eastern Daylight Time)","27786","0","5","","","","","","","","","",""
"","","","","","","","","","","","preload","43","614824","0.0-43.0","","","","","true","","","","","","","","","","","preload","","","0","6","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","44","615127","0.0-44.0","null","null","","","","","","","","","","","","","","fixation","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","45","615431","0.0-45.0","null","null","","","","","","","","","","","","","","stimulus","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","46","622818","0.0-46.0","7384","bridge","","","","","","","","","","","","","","perceptual","","","0","6","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","47","623520","0.0-47.0","700","0","","","","","","","","","","","","","","confidence","","","0","6","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","48","624523","0.0-48.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 12:45:45 GMT-0400 (Eastern Daylight Time)","27786","0","6","","","","","","","","","",""
"","","","","","","","","","","","preload","49","624525","0.0-49.0","","","","","true","","","","","","","","","","","preload","","","0","7","false","[]","[]","[]","","","","","",""
