"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","665","true","chrome","141.0.0","false","Windows 10","true","59.99","true","true","browser-check","0","1009","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","30950","0.0-1.0","29927","{""P0_Q0"":""903982180"",""P0_Q1"":""19"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Black or African American"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","34694","0.0-2.0","3743","","","[{""page_index"":0,""viewing_time"":2718},{""page_index"":1,""viewing_time"":309},{""page_index"":2,""viewing_time"":310},{""page_index"":3,""viewing_time"":405}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","38008","0.0-3.0","2305","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","113913","0.0-4.0","75905","","","","","85.6","53.98","277.46664042305224","3.239694293207705","529.13","9.248888014101741","30","1.2902451965186117","42.666666666666664","26.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","156014","0.0-5.0","42101","","","[{""page_index"":0,""viewing_time"":7811},{""page_index"":1,""viewing_time"":6812},{""page_index"":2,""viewing_time"":2769},{""page_index"":3,""viewing_time"":1554},{""page_index"":4,""viewing_time"":7360},{""page_index"":5,""viewing_time"":15050},{""page_index"":6,""viewing_time"":744}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","165159","0.0-6.0","9144","0","","","","","","","","","","","","","","start_practice","Mon Oct 13 2025 18:52:11 GMT-0400 (Eastern Daylight Time)","27745","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","165160","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","165462","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","165768","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","170545","0.0-10.0","4777","bridge","","","","","","","","","","","","","","perceptual","","","0","0","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","172627","0.0-11.0","2080","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","173638","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 18:52:28 GMT-0400 (Eastern Daylight Time)","27745","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","173639","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","173944","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","174251","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","175754","0.0-16.0","1501","car","","","","","","","","","","","","","","perceptual","","","0","1","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","177207","0.0-17.0","1451","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","178215","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 18:52:32 GMT-0400 (Eastern Daylight Time)","27745","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","178215","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","178528","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","178841","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","186758","0.0-22.0","7916","flower","","","","","","","","","","","","","","perceptual","","","0","2","","","","","92","knife","1","","0",""
"","","","","","","","","","","","canvas-button-response","23","188823","0.0-23.0","2064","6","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","24","189829","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 18:52:44 GMT-0400 (Eastern Daylight Time)","27745","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","189830","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","190142","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","190454","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","192852","0.0-28.0","2396","phone","","","","","","","","","","","","","","perceptual","","","0","3","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","194209","0.0-29.0","1355","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","3"
