"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1366","633","true","chrome","141.0.0","false","Windows 10","true","53.6","true","true","browser-check","0","1166","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","24990","0.0-1.0","23785","{""P0_Q0"":""903977331"",""P0_Q1"":""19"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","63964","0.0-2.0","38971","","","[{""page_index"":0,""viewing_time"":5898},{""page_index"":1,""viewing_time"":11392},{""page_index"":2,""viewing_time"":12617},{""page_index"":3,""viewing_time"":9064}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","67805","0.0-3.0","2828","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","136439","0.0-4.0","68629","","","","","85.6","53.98","239.60532043966947","2.797744476898494","613.08","7.98684401465565","29.999999999999996","1.4190002099123213","45.53333333333334","25.6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","199011","0.0-5.0","62570","","","[{""page_index"":0,""viewing_time"":8373},{""page_index"":1,""viewing_time"":7130},{""page_index"":2,""viewing_time"":9682},{""page_index"":3,""viewing_time"":5285},{""page_index"":4,""viewing_time"":15219},{""page_index"":5,""viewing_time"":12628},{""page_index"":6,""viewing_time"":4255}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","205948","0.0-6.0","6931","0","","","","","","","","","","","","","","start_practice","Fri Oct 10 2025 10:36:45 GMT-0400 (Eastern Daylight Time)","27563","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","205953","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","206262","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","206574","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","208725","0.0-10.0","2147","bridge","","","","","","","","","","","","","","perceptual","","","0","0","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","210097","0.0-11.0","1366","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","211105","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Fri Oct 10 2025 10:36:57 GMT-0400 (Eastern Daylight Time)","27563","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","211106","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","211409","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","211716","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","212681","0.0-16.0","960","cat","","","","","","","","","","","","","","perceptual","","","0","1","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","213501","0.0-17.0","814","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","214520","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Fri Oct 10 2025 10:37:00 GMT-0400 (Eastern Daylight Time)","27563","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","214520","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","214837","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","215154","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","216549","0.0-22.0","1389","car","","","","","","","","","","","","","","perceptual","","","0","2","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","217322","0.0-23.0","768","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","218331","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Fri Oct 10 2025 10:37:04 GMT-0400 (Eastern Daylight Time)","27563","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","218334","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","218641","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","218943","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","223775","0.0-28.0","4826","flower","","","","","","","","","","","","","","perceptual","","","0","3","","","","","52","flower","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","224905","0.0-29.0","1124","8","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","225916","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Fri Oct 10 2025 10:37:11 GMT-0400 (Eastern Daylight Time)","27563","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","225917","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","226230","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","226535","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","228791","0.0-34.0","2250","train","","","","","","","","","","","","","","perceptual","","","0","4","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","229928","0.0-35.0","1132","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","36","230938","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Fri Oct 10 2025 10:37:16 GMT-0400 (Eastern Daylight Time)","27563","0","4","","","","","","","","","",""
