"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"4410","2298","true","chrome","140.0.0","false","Mac OS","true","60.17","true","true","browser-check","0","1002","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","57458","0.0-1.0","56420","{""P0_Q0"":""904096875"",""P0_Q1"":""18"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","230676","0.0-2.0","173219","","","[{""page_index"":0,""viewing_time"":1320},{""page_index"":1,""viewing_time"":135999},{""page_index"":2,""viewing_time"":30317},{""page_index"":3,""viewing_time"":5584}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","232828","0.0-3.0","1148","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","300360","0.0-4.0","67530","","","","","85.6","53.98","204.1769911171308","2.3857127752277307","719.78","6.805899703904361","30","6.396411235440252","49","25.533333333333335","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","355397","0.0-5.0","55036","","","[{""page_index"":0,""viewing_time"":11047},{""page_index"":1,""viewing_time"":9450},{""page_index"":2,""viewing_time"":27871},{""page_index"":3,""viewing_time"":1050},{""page_index"":4,""viewing_time"":921},{""page_index"":5,""viewing_time"":2303},{""page_index"":6,""viewing_time"":2393}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","357625","0.0-6.0","2226","0","","","","","","","","","","","","","","start_practice","Sat Oct 18 2025 19:39:56 GMT-0400 (Eastern Daylight Time)","27699","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","357627","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","357929","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","358232","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","362908","0.0-10.0","4674","train","","","","","","","","","","","","","","perceptual","","","0","0","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","369442","0.0-11.0","6531","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","370444","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 19:40:10 GMT-0400 (Eastern Daylight Time)","27699","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","370445","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","370748","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","371051","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","372542","0.0-16.0","1489","knife","","","","","","","","","","","","","","perceptual","","","0","1","","","","","92","knife","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","373575","0.0-17.0","1031","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","374578","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 19:40:14 GMT-0400 (Eastern Daylight Time)","27699","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","374579","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","374882","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","375184","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","376125","0.0-22.0","939","house","","","","","","","","","","","","","","perceptual","","","0","2","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","377442","0.0-23.0","1315","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","378445","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 19:40:18 GMT-0400 (Eastern Daylight Time)","27699","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","378446","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","378749","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","379051","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","382374","0.0-28.0","3322","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","383342","0.0-29.0","965","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","384344","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 19:40:24 GMT-0400 (Eastern Daylight Time)","27699","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","384345","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
