"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1273","623","true","chrome","139.0.0","false","Mac OS","true","120.02","true","true","browser-check","0","508","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","59000","0.0-1.0","58464","{""P0_Q0"":""904083841"",""P0_Q1"":""18"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","97837","0.0-2.0","38836","","","[{""page_index"":0,""viewing_time"":5837},{""page_index"":1,""viewing_time"":12300},{""page_index"":2,""viewing_time"":10378},{""page_index"":3,""viewing_time"":10321}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","102690","0.0-3.0","3849","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","265516","0.0-4.0","162823","","","","","85.6","53.98","190.33368622417552","2.223524371777751","772.25","6.344456207472517","30","2.2486823456773726","50.4","31.5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","337789","0.0-5.0","72271","","","[{""page_index"":0,""viewing_time"":13271},{""page_index"":1,""viewing_time"":22026},{""page_index"":2,""viewing_time"":11516},{""page_index"":3,""viewing_time"":7367},{""page_index"":4,""viewing_time"":3584},{""page_index"":5,""viewing_time"":10625},{""page_index"":6,""viewing_time"":3883}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","342990","0.0-6.0","5198","0","","","","","","","","","","","","","","start_practice","Tue Oct 14 2025 19:50:14 GMT-0400 (Eastern Daylight Time)","27796","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","342991","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","343295","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","343599","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","346051","0.0-10.0","2450","bed","","","","","","","","","","","","","","perceptual","","","0","0","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","347739","0.0-11.0","1686","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","348742","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:24 GMT-0400 (Eastern Daylight Time)","27796","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","348743","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","349045","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","349348","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","357739","0.0-16.0","8389","knife","","","","","","","","","","","","","","perceptual","","","0","1","","","","","92","knife","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","359364","0.0-17.0","1624","8","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","360367","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:35 GMT-0400 (Eastern Daylight Time)","27796","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","360368","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","360670","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","360972","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","363106","0.0-22.0","2132","house","","","","","","","","","","","","","","perceptual","","","0","2","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","364102","0.0-23.0","994","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","365104","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:40 GMT-0400 (Eastern Daylight Time)","27796","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","365105","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","365407","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","365710","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","366689","0.0-28.0","978","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","367623","0.0-29.0","931","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","368625","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:43 GMT-0400 (Eastern Daylight Time)","27796","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","368626","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","368928","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","369230","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","370210","0.0-34.0","978","car","","","","","","","","","","","","","","perceptual","","","0","4","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","370968","0.0-35.0","756","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","36","371971","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:47 GMT-0400 (Eastern Daylight Time)","27796","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","371972","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","372274","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","372577","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","40","373518","0.0-40.0","939","phone","","","","","","","","","","","","","","perceptual","","","0","5","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","41","374277","0.0-41.0","756","10","","","","","","","","","","","","","","confidence","","","0","5","","","","","","","","","","6"
"","","","","","","","","","","","html-keyboard-response","42","375279","0.0-42.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:50 GMT-0400 (Eastern Daylight Time)","27796","0","5","","","","","","","","","",""
"","","","","","","","","","","","preload","43","375279","0.0-43.0","","","","","true","","","","","","","","","","","preload","","","0","6","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","44","375582","0.0-44.0","null","null","","","","","","","","","","","","","","fixation","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","45","375885","0.0-45.0","null","null","","","","","","","","","","","","","","stimulus","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","46","379210","0.0-46.0","3323","flower","","","","","","","","","","","","","","perceptual","","","0","6","","","","","52","flower","1","","1",""
"","","","","","","","","","","","canvas-button-response","47","380064","0.0-47.0","852","10","","","","","","","","","","","","","","confidence","","","0","6","","","","","","","","","","7"
"","","","","","","","","","","","html-keyboard-response","48","381066","0.0-48.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:56 GMT-0400 (Eastern Daylight Time)","27796","0","6","","","","","","","","","",""
"","","","","","","","","","","","preload","49","381067","0.0-49.0","","","","","true","","","","","","","","","","","preload","","","0","7","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","50","381370","0.0-50.0","null","null","","","","","","","","","","","","","","fixation","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","51","381672","0.0-51.0","null","null","","","","","","","","","","","","","","stimulus","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","52","382448","0.0-52.0","774","train","","","","","","","","","","","","","","perceptual","","","0","7","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","53","383101","0.0-53.0","651","10","","","","","","","","","","","","","","confidence","","","0","7","","","","","","","","","","8"
"","","","","","","","","","","","html-keyboard-response","54","384104","0.0-54.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:50:59 GMT-0400 (Eastern Daylight Time)","27796","0","7","","","","","","","","","",""
"","","","","","","","","","","","preload","55","384105","0.0-55.0","","","","","true","","","","","","","","","","","preload","","","0","8","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","56","384407","0.0-56.0","null","null","","","","","","","","","","","","","","fixation","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","57","384710","0.0-57.0","null","null","","","","","","","","","","","","","","stimulus","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","58","397094","0.0-58.0","12382","cat","","","","","","","","","","","","","","perceptual","","","0","8","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","59","397923","0.0-59.0","827","5","","","","","","","","","","","","","","confidence","","","0","8","","","","","","","","","","8"
"","","","","","","","","","","","html-keyboard-response","60","398925","0.0-60.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:51:14 GMT-0400 (Eastern Daylight Time)","27796","0","8","","","","","","","","","",""
"","","","","","","","","","","","preload","61","398926","0.0-61.0","","","","","true","","","","","","","","","","","preload","","","0","9","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","62","399229","0.0-62.0","null","null","","","","","","","","","","","","","","fixation","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","63","399532","0.0-63.0","null","null","","","","","","","","","","","","","","stimulus","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","64","400581","0.0-64.0","1047","bridge","","","","","","","","","","","","","","perceptual","","","0","9","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","65","401248","0.0-65.0","664","10","","","","","","","","","","","","","","confidence","","","0","9","","","","","","","","","","9"
"","","","","","","","","","","","html-keyboard-response","66","402250","0.0-66.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 14 2025 19:51:17 GMT-0400 (Eastern Daylight Time)","27796","0","9","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","67","413817","0.0-67.0","11565","0","","","","","","","","","","","","","","start_practice","Tue Oct 14 2025 19:51:18 GMT-0400 (Eastern Daylight Time)","27796","0","9","","","","","","","","","",""
"","","","","","","","","","","","preload","68","413818","0.0-68.0","","","","","true","","","","","","","","","","","preload","","","1","0","false","[]","[]","[]","","","","","",""
