"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1920","911","true","chrome","141.0.0","false","Windows 10","true","366.97","true","true","browser-check","0","500","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","617764","0.0-1.0","617242","{""P0_Q0"":""903885535"",""P0_Q1"":""20"",""P1_Q0"":""Male"",""P1_Q1"":""Prefer not to say"",""P1_Q2"":""More than one race"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","794923","0.0-2.0","177159","","","[{""page_index"":0,""viewing_time"":936},{""page_index"":1,""viewing_time"":726},{""page_index"":2,""viewing_time"":881},{""page_index"":3,""viewing_time"":174615}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","796985","0.0-3.0","1056","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","867359","0.0-4.0","70374","","","","","85.6","53.98","80.5302572952639","0.9395196684447454","1826.75","2.68434190984213","30","3.799814011248618","64","36","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","981935","0.0-5.0","114575","","","[{""page_index"":0,""viewing_time"":13316},{""page_index"":1,""viewing_time"":8101},{""page_index"":2,""viewing_time"":17526},{""page_index"":3,""viewing_time"":7132},{""page_index"":4,""viewing_time"":13868},{""page_index"":5,""viewing_time"":53499},{""page_index"":6,""viewing_time"":1134}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","1007422","0.0-6.0","25485","0","","","","","","","","","","","","","","start_practice","Thu Oct 09 2025 20:33:32 GMT-0400 (Eastern Daylight Time)","27594","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","1007422","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","1007724","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","1008031","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
