"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1335","852","true","firefox","142.0.0","false","Mac OS","true","60.54","true","true","browser-check","0","999","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","94241","0.0-1.0","93208","{""P0_Q0"":""903700769"",""P0_Q1"":""22"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","217202","0.0-2.0","122959","","","[{""page_index"":0,""viewing_time"":54421},{""page_index"":1,""viewing_time"":8855},{""page_index"":2,""viewing_time"":23155},{""page_index"":3,""viewing_time"":36528}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","220837","0.0-3.0","2613","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","369159","0.0-4.0","148319","","","","","85.6","53.98","337.535263480159","3.9405279596986","434.51","11.251175449338632","30","1.2739409671347606","49","30.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","402267","0.0-5.0","33104","","","[{""page_index"":0,""viewing_time"":8655},{""page_index"":1,""viewing_time"":2733},{""page_index"":2,""viewing_time"":3971},{""page_index"":3,""viewing_time"":1940},{""page_index"":4,""viewing_time"":2728},{""page_index"":5,""viewing_time"":11890},{""page_index"":6,""viewing_time"":1187}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","405892","0.0-6.0","3621","0","","","","","","","","","","","","","","start_practice","Wed Oct 15 2025 20:40:24 GMT-0400 (Eastern Daylight Time)","19845","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","405893","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","406200","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","406504","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","409898","0.0-10.0","3390","house","","","","","","","","","","","","","","perceptual","","","0","0","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","11","412072","0.0-11.0","2170","6","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","12","413077","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 15 2025 20:40:34 GMT-0400 (Eastern Daylight Time)","19845","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","413079","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
