"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1664","941","true","chrome","140.0.0","false","Windows 10","true","60.76","true","true","browser-check","0","999","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","99388","0.0-1.0","98326","{""P0_Q0"":""904192282"",""P0_Q1"":""18"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""More than one race"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","117546","0.0-2.0","18157","","","[{""page_index"":0,""viewing_time"":4849},{""page_index"":1,""viewing_time"":7969},{""page_index"":2,""viewing_time"":3632},{""page_index"":3,""viewing_time"":1707}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","123003","0.0-3.0","4440","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","189917","0.0-4.0","66912","","","","","85.6","53.98","100.01702959826802","1.1681989057077704","1470.69","3.333900986608934","30","2.499574332532759","55.46666666666667","37","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","243541","0.0-5.0","53622","","","[{""page_index"":0,""viewing_time"":5583},{""page_index"":1,""viewing_time"":11921},{""page_index"":2,""viewing_time"":8781},{""page_index"":3,""viewing_time"":7860},{""page_index"":4,""viewing_time"":3580},{""page_index"":5,""viewing_time"":11493},{""page_index"":6,""viewing_time"":4404}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","251112","0.0-6.0","7568","0","","","","","","","","","","","","","","start_practice","Thu Oct 09 2025 11:48:37 GMT-0400 (Eastern Daylight Time)","26952","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","251114","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","251436","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","251747","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
