"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","631","true","chrome","141.0.0","false","Windows 10","true","61.51","true","true","browser-check","0","989","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","23029","0.0-1.0","21989","{""P0_Q0"":""904151114"",""P0_Q1"":""18"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","61713","0.0-2.0","38682","","","[{""page_index"":0,""viewing_time"":5116},{""page_index"":1,""viewing_time"":11640},{""page_index"":2,""viewing_time"":14191},{""page_index"":3,""viewing_time"":7735}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","65044","0.0-3.0","2309","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","159902","0.0-4.0","94856","","","","","85.6","53.98","92.48551587832175","1.080230825458798","1590.52","3.082850529277392","30","2.7031259719512364","42.666666666666664","26.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","293233","0.0-5.0","133330","","","[{""page_index"":0,""viewing_time"":6786},{""page_index"":1,""viewing_time"":10890},{""page_index"":2,""viewing_time"":38823},{""page_index"":3,""viewing_time"":5197},{""page_index"":2,""viewing_time"":4016},{""page_index"":3,""viewing_time"":549},{""page_index"":4,""viewing_time"":19326},{""page_index"":5,""viewing_time"":1012},{""page_index"":4,""viewing_time"":5283},{""page_index"":5,""viewing_time"":36645},{""page_index"":6,""viewing_time"":4802}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","297707","0.0-6.0","4471","0","","","","","","","","","","","","","","start_practice","Thu Oct 09 2025 10:15:49 GMT-0400 (Eastern Daylight Time)","26965","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","297708","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","298011","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","298327","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","301324","0.0-10.0","2994","house","","","","","","","","","","","","","","perceptual","","","0","0","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","303515","0.0-11.0","2189","8","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","304517","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 09 2025 10:15:59 GMT-0400 (Eastern Daylight Time)","26965","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","304518","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","304819","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","305127","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","307349","0.0-16.0","2219","train","","","","","","","","","","","","","","perceptual","","","0","1","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","308200","0.0-17.0","849","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","309218","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 09 2025 10:16:04 GMT-0400 (Eastern Daylight Time)","26965","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","309218","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","309526","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","309827","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","313565","0.0-22.0","3736","bed","","","","","","","","","","","","","","perceptual","","","0","2","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","314715","0.0-23.0","1147","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","315719","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 09 2025 10:16:11 GMT-0400 (Eastern Daylight Time)","26965","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","315720","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","316034","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","316343","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","317472","0.0-28.0","1127","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","318406","0.0-29.0","932","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","319417","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Thu Oct 09 2025 10:16:14 GMT-0400 (Eastern Daylight Time)","26965","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","319418","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","319736","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
