"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1920","911","true","chrome","141.0.0","false","Windows 10","true","60.07","true","true","browser-check","0","1005","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","43562","0.0-1.0","42522","{""P0_Q0"":""903974820"",""P0_Q1"":""19"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Ambidextrous""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","69742","0.0-2.0","26179","","","[{""page_index"":0,""viewing_time"":3592},{""page_index"":1,""viewing_time"":7897},{""page_index"":2,""viewing_time"":9962},{""page_index"":3,""viewing_time"":4728}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","72391","0.0-3.0","1647","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","123957","0.0-4.0","51565","","","","","85.6","53.98","315.36965596098713","3.682703724447656","465.24","10.512321865366237","30","0.9829734539785547","64","36","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","168763","0.0-5.0","44805","","","[{""page_index"":0,""viewing_time"":5880},{""page_index"":1,""viewing_time"":5208},{""page_index"":2,""viewing_time"":6089},{""page_index"":3,""viewing_time"":3537},{""page_index"":4,""viewing_time"":6049},{""page_index"":5,""viewing_time"":15258},{""page_index"":6,""viewing_time"":2784}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","173299","0.0-6.0","4536","0","","","","","","","","","","","","","","start_practice","Sun Nov 02 2025 23:55:38 GMT-0500 (Eastern Standard Time)","27413","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","173300","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","173602","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","173904","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","177308","0.0-10.0","3404","flower","","","","","","","","","","","","","","perceptual","","","0","0","","","","","52","flower","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","179044","0.0-11.0","1734","5","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","180046","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sun Nov 02 2025 23:55:48 GMT-0500 (Eastern Standard Time)","27413","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","180046","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","180348","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","180649","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","181797","0.0-16.0","1147","bridge","","","","","","","","","","","","","","perceptual","","","0","1","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","182437","0.0-17.0","639","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","183438","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Sun Nov 02 2025 23:55:51 GMT-0500 (Eastern Standard Time)","27413","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","183438","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","183739","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","184040","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","185885","0.0-22.0","1844","train","","","","","","","","","","","","","","perceptual","","","0","2","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","186557","0.0-23.0","671","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
