"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1470","797","true","chrome","140.0.0","false","Mac OS","true","60","true","true","browser-check","0","1007","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","94062","0.0-1.0","93022","{""P0_Q0"":""903938725"",""P0_Q1"":""20"",""P1_Q0"":""Female"",""P1_Q1"":""Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","143150","0.0-2.0","49087","","","[{""page_index"":0,""viewing_time"":6421},{""page_index"":1,""viewing_time"":12967},{""page_index"":2,""viewing_time"":14466},{""page_index"":3,""viewing_time"":15234}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","147902","0.0-3.0","3749","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","288422","0.0-4.0","140519","","","","","85.6","53.98","251.07928446635069","2.931204669816466","584.97","8.369309482211689","30","1.712606441881222","49","30.633333333333333","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","419265","0.0-5.0","130842","","","[{""page_index"":0,""viewing_time"":18275},{""page_index"":1,""viewing_time"":19884},{""page_index"":2,""viewing_time"":8267},{""page_index"":3,""viewing_time"":8333},{""page_index"":4,""viewing_time"":23117},{""page_index"":5,""viewing_time"":48134},{""page_index"":6,""viewing_time"":4833}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","426649","0.0-6.0","7381","0","","","","","","","","","","","","","","start_practice","Fri Oct 10 2025 17:41:58 GMT-0400 (Eastern Daylight Time)","23024","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","426650","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","426954","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","427257","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","429149","0.0-10.0","1887","car","","","","","","","","","","","","","","perceptual","","","0","0","","","","","12","car","1","","1",""
