"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1470","732","true","chrome","140.0.0","false","Mac OS","true","60","true","true","browser-check","0","1013","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","33054","0.0-1.0","32005","{""P0_Q0"":""903865324"",""P0_Q1"":""20"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","59138","0.0-2.0","26083","","","[{""page_index"":0,""viewing_time"":5682},{""page_index"":1,""viewing_time"":9549},{""page_index"":2,""viewing_time"":9684},{""page_index"":3,""viewing_time"":1167}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","62224","0.0-3.0","2081","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","144986","0.0-4.0","82758","","","","","85.6","53.98","225.0281125168743","2.6313355948769512","652.92","7.50093708389581","30","1.9419795825165198","49","30.633333333333333","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","186236","0.0-5.0","41249","","","[{""page_index"":0,""viewing_time"":4385},{""page_index"":1,""viewing_time"":10598},{""page_index"":0,""viewing_time"":8283},{""page_index"":1,""viewing_time"":3735},{""page_index"":2,""viewing_time"":5784},{""page_index"":3,""viewing_time"":1999},{""page_index"":4,""viewing_time"":3635},{""page_index"":5,""viewing_time"":1600},{""page_index"":6,""viewing_time"":1232}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","191706","0.0-6.0","5468","0","","","","","","","","","","","","","","start_practice","Sat Oct 18 2025 17:26:39 GMT-0400 (Eastern Daylight Time)","27787","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","191708","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","192013","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","192317","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","205789","0.0-10.0","13471","bridge","","","","","","","","","","","","","","perceptual","","","0","0","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","209088","0.0-11.0","3296","1","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","210093","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 17:27:02 GMT-0400 (Eastern Daylight Time)","27787","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","210094","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","210397","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","210700","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","218707","0.0-16.0","8004","house","","","","","","","","","","","","","","perceptual","","","0","1","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","17","220123","0.0-17.0","1414","2","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","18","221125","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 17:27:13 GMT-0400 (Eastern Daylight Time)","27787","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","221126","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","221429","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","221732","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","223389","0.0-22.0","1653","train","","","","","","","","","","","","","","perceptual","","","0","2","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","224655","0.0-23.0","1264","9","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","24","225657","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 17:27:17 GMT-0400 (Eastern Daylight Time)","27787","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","225658","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","225961","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","226264","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","227405","0.0-28.0","1140","car","","","","","","","","","","","","","","perceptual","","","0","3","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","228523","0.0-29.0","1116","9","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","30","229526","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 17:27:21 GMT-0400 (Eastern Daylight Time)","27787","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","229527","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","229828","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","230131","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","231606","0.0-34.0","1473","house","","","","","","","","","","","","","","perceptual","","","0","4","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","35","232956","0.0-35.0","1348","9","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","36","233959","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 17:27:26 GMT-0400 (Eastern Daylight Time)","27787","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","233960","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","234262","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","234565","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
