"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1536","737","true","chrome","141.0.0","false","Windows 10","true","60.45","false","true","browser-check","0","996","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","30291","0.0-1.0","29262","{""P0_Q0"":""903782009"",""P0_Q1"":""21"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","60904","0.0-2.0","30614","","","[{""page_index"":0,""viewing_time"":5406},{""page_index"":1,""viewing_time"":6819},{""page_index"":2,""viewing_time"":11906},{""page_index"":3,""viewing_time"":6483}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","64054","0.0-3.0","2144","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","145503","0.0-4.0","81449","","","","","85.6","53.98","314.5159010082074","3.674117570868604","466.51","10.483863366940245","30","1.3989753732308692","51.2","28.8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","187214","0.0-5.0","41711","","","[{""page_index"":0,""viewing_time"":8291},{""page_index"":1,""viewing_time"":4689},{""page_index"":2,""viewing_time"":9967},{""page_index"":3,""viewing_time"":2693},{""page_index"":4,""viewing_time"":4056},{""page_index"":5,""viewing_time"":10199},{""page_index"":6,""viewing_time"":1816}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","190215","0.0-6.0","3000","0","","","","","","","","","","","","","","start_practice","Wed Oct 22 2025 19:44:48 GMT-0400 (Eastern Daylight Time)","22340","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","190216","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","190521","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","190830","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","192743","0.0-10.0","1912","phone","","","","","","","","","","","","","","perceptual","","","0","0","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","194373","0.0-11.0","1628","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","195381","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 22 2025 19:44:55 GMT-0400 (Eastern Daylight Time)","22340","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","195382","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","195692","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","196001","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","197049","0.0-16.0","1047","house","","","","","","","","","","","","","","perceptual","","","0","1","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","198313","0.0-17.0","1263","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","199321","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 22 2025 19:44:59 GMT-0400 (Eastern Daylight Time)","22340","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","199321","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","199631","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","199939","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","201629","0.0-22.0","1689","train","","","","","","","","","","","","","","perceptual","","","0","2","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","202794","0.0-23.0","1163","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","203801","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 22 2025 19:45:03 GMT-0400 (Eastern Daylight Time)","22340","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","203802","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","204111","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","204421","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","205306","0.0-28.0","884","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","206024","0.0-29.0","718","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","30","207031","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 22 2025 19:45:06 GMT-0400 (Eastern Daylight Time)","22340","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","207032","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","207342","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","207651","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","208759","0.0-34.0","1107","car","","","","","","","","","","","","","","perceptual","","","0","4","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","209628","0.0-35.0","868","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","36","210631","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Wed Oct 22 2025 19:45:10 GMT-0400 (Eastern Daylight Time)","22340","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","210632","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","210941","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
