"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","665","true","chrome","140.0.0","false","Windows 10","true","60.12","true","true","browser-check","0","1004","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","33813","0.0-1.0","32752","{""P0_Q0"":""904094114"",""P0_Q1"":""18"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","37576","0.0-2.0","3762","","","[{""page_index"":0,""viewing_time"":1627},{""page_index"":1,""viewing_time"":732},{""page_index"":2,""viewing_time"":605},{""page_index"":3,""viewing_time"":798}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","39440","0.0-3.0","858","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","100046","0.0-4.0","60604","","","","","85.6","53.98","303.0048608652028","3.5433355314291477","484.33","10.100162028840092","30","1.2079014143697904","42.666666666666664","26.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","162923","0.0-5.0","62876","","","[{""page_index"":0,""viewing_time"":6747},{""page_index"":1,""viewing_time"":5527},{""page_index"":2,""viewing_time"":12680},{""page_index"":3,""viewing_time"":5821},{""page_index"":4,""viewing_time"":8096},{""page_index"":5,""viewing_time"":20286},{""page_index"":6,""viewing_time"":3718}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","167904","0.0-6.0","4979","0","","","","","","","","","","","","","","start_practice","Sun Oct 12 2025 11:33:45 GMT-0400 (Eastern Daylight Time)","27131","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","167906","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","168253","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","168568","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
