"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","712","true","chrome","141.0.0","false","Windows 10","true","59.96","true","true","browser-check","0","1011","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","47998","0.0-1.0","46910","{""P0_Q0"":""904074515"",""P0_Q1"":""18"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","81168","0.0-2.0","33168","","","[{""page_index"":0,""viewing_time"":1843},{""page_index"":1,""viewing_time"":8609},{""page_index"":2,""viewing_time"":20130},{""page_index"":3,""viewing_time"":2586}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","83601","0.0-3.0","1424","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","152373","0.0-4.0","68770","","","","","85.6","53.98","272.5733801419477","3.1837772225946512","538.67","9.085779338064924","30","1.3317514711486533","42.666666666666664","26.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","203515","0.0-5.0","51141","","","[{""page_index"":0,""viewing_time"":3767},{""page_index"":1,""viewing_time"":7793},{""page_index"":2,""viewing_time"":5289},{""page_index"":3,""viewing_time"":9078},{""page_index"":4,""viewing_time"":3763},{""page_index"":5,""viewing_time"":18770},{""page_index"":6,""viewing_time"":2681}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","208067","0.0-6.0","4548","0","","","","","","","","","","","","","","start_practice","Sun Oct 12 2025 11:23:23 GMT-0400 (Eastern Daylight Time)","27130","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","208069","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","208393","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","208697","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","213158","0.0-10.0","4457","house","","","","","","","","","","","","","","perceptual","","","0","0","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","11","215289","0.0-11.0","2124","9","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","12","216292","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:23:35 GMT-0400 (Eastern Daylight Time)","27130","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","216293","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","216595","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","216898","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","231322","0.0-16.0","14421","house","","","","","","","","","","","","","","perceptual","","","0","1","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","17","232848","0.0-17.0","1523","2","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","18","233855","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:23:52 GMT-0400 (Eastern Daylight Time)","27130","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","233856","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","234159","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","234465","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","235624","0.0-22.0","1157","car","","","","","","","","","","","","","","perceptual","","","0","2","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","236486","0.0-23.0","858","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","24","237496","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:23:56 GMT-0400 (Eastern Daylight Time)","27130","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","237497","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","237800","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","238107","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","239116","0.0-28.0","1007","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","29","239968","0.0-29.0","849","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","30","240971","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:00 GMT-0400 (Eastern Daylight Time)","27130","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","240973","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","241279","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","241582","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","243038","0.0-34.0","1451","train","","","","","","","","","","","","","","perceptual","","","0","4","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","243956","0.0-35.0","915","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","36","244958","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:04 GMT-0400 (Eastern Daylight Time)","27130","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","244959","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","245267","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","245579","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","40","251680","0.0-40.0","6098","knife","","","","","","","","","","","","","","perceptual","","","0","5","","","","","92","knife","1","","1",""
"","","","","","","","","","","","canvas-button-response","41","253058","0.0-41.0","1376","10","","","","","","","","","","","","","","confidence","","","0","5","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","42","254075","0.0-42.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:13 GMT-0400 (Eastern Daylight Time)","27130","0","5","","","","","","","","","",""
"","","","","","","","","","","","preload","43","254075","0.0-43.0","","","","","true","","","","","","","","","","","preload","","","0","6","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","44","254383","0.0-44.0","null","null","","","","","","","","","","","","","","fixation","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","45","254701","0.0-45.0","null","null","","","","","","","","","","","","","","stimulus","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","46","255868","0.0-46.0","1162","phone","","","","","","","","","","","","","","perceptual","","","0","6","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","47","256656","0.0-47.0","784","10","","","","","","","","","","","","","","confidence","","","0","6","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","48","257670","0.0-48.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:16 GMT-0400 (Eastern Daylight Time)","27130","0","6","","","","","","","","","",""
"","","","","","","","","","","","preload","49","257671","0.0-49.0","","","","","true","","","","","","","","","","","preload","","","0","7","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","50","257983","0.0-50.0","null","null","","","","","","","","","","","","","","fixation","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","51","258295","0.0-51.0","null","null","","","","","","","","","","","","","","stimulus","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","52","259659","0.0-52.0","1361","bed","","","","","","","","","","","","","","perceptual","","","0","7","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","53","260572","0.0-53.0","910","10","","","","","","","","","","","","","","confidence","","","0","7","","","","","","","","","","6"
"","","","","","","","","","","","html-keyboard-response","54","261575","0.0-54.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:20 GMT-0400 (Eastern Daylight Time)","27130","0","7","","","","","","","","","",""
"","","","","","","","","","","","preload","55","261576","0.0-55.0","","","","","true","","","","","","","","","","","preload","","","0","8","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","56","261882","0.0-56.0","null","null","","","","","","","","","","","","","","fixation","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","57","262194","0.0-57.0","null","null","","","","","","","","","","","","","","stimulus","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","58","263584","0.0-58.0","1387","bridge","","","","","","","","","","","","","","perceptual","","","0","8","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","59","264558","0.0-59.0","968","10","","","","","","","","","","","","","","confidence","","","0","8","","","","","","","","","","7"
"","","","","","","","","","","","html-keyboard-response","60","265564","0.0-60.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:24 GMT-0400 (Eastern Daylight Time)","27130","0","8","","","","","","","","","",""
"","","","","","","","","","","","preload","61","265565","0.0-61.0","","","","","true","","","","","","","","","","","preload","","","0","9","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","62","265881","0.0-62.0","null","null","","","","","","","","","","","","","","fixation","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","63","266190","0.0-63.0","null","null","","","","","","","","","","","","","","stimulus","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","64","272268","0.0-64.0","6075","house","","","","","","","","","","","","","","perceptual","","","0","9","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","65","273226","0.0-65.0","952","10","","","","","","","","","","","","","","confidence","","","0","9","","","","","","","","","","8"
"","","","","","","","","","","","html-keyboard-response","66","274239","0.0-66.0","null","null","","","","","","","","","","","","","","feedback","Sun Oct 12 2025 11:24:33 GMT-0400 (Eastern Daylight Time)","27130","0","9","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","67","276491","0.0-67.0","2226","0","","","","","","","","","","","","","","start_practice","Sun Oct 12 2025 11:24:34 GMT-0400 (Eastern Daylight Time)","27130","0","9","","","","","","","","","",""
"","","","","","","","","","","","preload","68","276492","0.0-68.0","","","","","true","","","","","","","","","","","preload","","","1","0","false","[]","[]","[]","","","","","",""
