"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1440","825","true","chrome","141.0.0","false","Windows 10","true","60.03","true","true","browser-check","0","1249","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","35018","0.0-1.0","33697","{""P0_Q0"":""903676464"",""P0_Q1"":""22"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""White"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","75628","0.0-2.0","40608","","","[{""page_index"":0,""viewing_time"":6620},{""page_index"":1,""viewing_time"":14331},{""page_index"":2,""viewing_time"":12297},{""page_index"":3,""viewing_time"":7359}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","79374","0.0-3.0","2731","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","186200","0.0-4.0","106821","","","","","85.6","53.98","290.0855212231474","3.39077742585279","506.01","9.669517374104913","30","1.551266668196924","48","32","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","264172","0.0-5.0","77971","","","[{""page_index"":0,""viewing_time"":9564},{""page_index"":1,""viewing_time"":5900},{""page_index"":2,""viewing_time"":9101},{""page_index"":3,""viewing_time"":3682},{""page_index"":4,""viewing_time"":22971},{""page_index"":5,""viewing_time"":22310},{""page_index"":6,""viewing_time"":4442}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","270827","0.0-6.0","6647","0","","","","","","","","","","","","","","start_practice","Tue Oct 21 2025 15:19:53 GMT-0400 (Eastern Daylight Time)","27782","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","270832","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","271147","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","271458","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","279699","0.0-10.0","8234","cat","","","","","","","","","","","","","","perceptual","","","0","0","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","11","282414","0.0-11.0","2711","5","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","12","283422","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Tue Oct 21 2025 15:20:11 GMT-0400 (Eastern Daylight Time)","27782","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","283423","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
