"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","631","true","chrome","140.0.0","false","Windows 10","true","60.33","true","true","browser-check","0","999","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","55119","0.0-1.0","54088","{""P0_Q0"":""903979537"",""P0_Q1"":""18"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Black or African American"",""P1_Q3"":""Corrected-to-Normal (using glasses/contacts)"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","155643","0.0-2.0","100522","","","[{""page_index"":0,""viewing_time"":4686},{""page_index"":1,""viewing_time"":62966},{""page_index"":2,""viewing_time"":19825},{""page_index"":3,""viewing_time"":1243},{""page_index"":2,""viewing_time"":10311},{""page_index"":3,""viewing_time"":1493}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","158851","0.0-3.0","2198","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","275035","0.0-4.0","116183","","","","","85.6","53.98","341.5653306592629","3.986463293139106","429.35","11.385511021975429","30","1.0861758108878456","42.666666666666664","26.666666666666668","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","321151","0.0-5.0","46115","","","[{""page_index"":0,""viewing_time"":4412},{""page_index"":1,""viewing_time"":3718},{""page_index"":2,""viewing_time"":5593},{""page_index"":3,""viewing_time"":4697},{""page_index"":4,""viewing_time"":4412},{""page_index"":5,""viewing_time"":21591},{""page_index"":6,""viewing_time"":1693}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","323074","0.0-6.0","1921","0","","","","","","","","","","","","","","start_practice","Mon Oct 13 2025 19:06:13 GMT-0400 (Eastern Daylight Time)","27758","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","323075","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","323379","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","323688","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","325563","0.0-10.0","1874","bridge","","","","","","","","","","","","","","perceptual","","","0","0","","","","","42","bridge","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","326569","0.0-11.0","1005","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","327571","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:19 GMT-0400 (Eastern Daylight Time)","27758","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","327572","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","327874","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","328186","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","331245","0.0-16.0","3058","phone","","","","","","","","","","","","","","perceptual","","","0","1","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","331946","0.0-17.0","699","10","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","332947","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:24 GMT-0400 (Eastern Daylight Time)","27758","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","332948","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","333249","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","333564","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","336115","0.0-22.0","2549","knife","","","","","","","","","","","","","","perceptual","","","0","2","","","","","92","knife","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","336837","0.0-23.0","721","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","24","337843","0.0-24.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:29 GMT-0400 (Eastern Daylight Time)","27758","0","2","","","","","","","","","",""
"","","","","","","","","","","","preload","25","337844","0.0-25.0","","","","","true","","","","","","","","","","","preload","","","0","3","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","26","338150","0.0-26.0","null","null","","","","","","","","","","","","","","fixation","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","27","338466","0.0-27.0","null","null","","","","","","","","","","","","","","stimulus","","","0","3","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","28","344704","0.0-28.0","6237","cat","","","","","","","","","","","","","","perceptual","","","0","3","","","","","82","elephant","1","","0",""
"","","","","","","","","","","","canvas-button-response","29","345398","0.0-29.0","693","10","","","","","","","","","","","","","","confidence","","","0","3","","","","","","","","","","3"
"","","","","","","","","","","","html-keyboard-response","30","346400","0.0-30.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:38 GMT-0400 (Eastern Daylight Time)","27758","0","3","","","","","","","","","",""
"","","","","","","","","","","","preload","31","346400","0.0-31.0","","","","","true","","","","","","","","","","","preload","","","0","4","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","32","346701","0.0-32.0","null","null","","","","","","","","","","","","","","fixation","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","33","347007","0.0-33.0","null","null","","","","","","","","","","","","","","stimulus","","","0","4","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","34","349706","0.0-34.0","2698","train","","","","","","","","","","","","","","perceptual","","","0","4","","","","","62","train","1","","1",""
"","","","","","","","","","","","canvas-button-response","35","350531","0.0-35.0","824","10","","","","","","","","","","","","","","confidence","","","0","4","","","","","","","","","","4"
"","","","","","","","","","","","html-keyboard-response","36","351547","0.0-36.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:43 GMT-0400 (Eastern Daylight Time)","27758","0","4","","","","","","","","","",""
"","","","","","","","","","","","preload","37","351548","0.0-37.0","","","","","true","","","","","","","","","","","preload","","","0","5","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","38","351849","0.0-38.0","null","null","","","","","","","","","","","","","","fixation","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","39","352153","0.0-39.0","null","null","","","","","","","","","","","","","","stimulus","","","0","5","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","40","353043","0.0-40.0","888","bed","","","","","","","","","","","","","","perceptual","","","0","5","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","41","353764","0.0-41.0","719","10","","","","","","","","","","","","","","confidence","","","0","5","","","","","","","","","","5"
"","","","","","","","","","","","html-keyboard-response","42","354773","0.0-42.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:46 GMT-0400 (Eastern Daylight Time)","27758","0","5","","","","","","","","","",""
"","","","","","","","","","","","preload","43","354774","0.0-43.0","","","","","true","","","","","","","","","","","preload","","","0","6","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","44","355085","0.0-44.0","null","null","","","","","","","","","","","","","","fixation","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","45","355400","0.0-45.0","null","null","","","","","","","","","","","","","","stimulus","","","0","6","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","46","356075","0.0-46.0","673","car","","","","","","","","","","","","","","perceptual","","","0","6","","","","","12","car","1","","1",""
"","","","","","","","","","","","canvas-button-response","47","356913","0.0-47.0","837","10","","","","","","","","","","","","","","confidence","","","0","6","","","","","","","","","","6"
"","","","","","","","","","","","html-keyboard-response","48","357923","0.0-48.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:49 GMT-0400 (Eastern Daylight Time)","27758","0","6","","","","","","","","","",""
"","","","","","","","","","","","preload","49","357923","0.0-49.0","","","","","true","","","","","","","","","","","preload","","","0","7","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","50","358233","0.0-50.0","null","null","","","","","","","","","","","","","","fixation","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","51","358535","0.0-51.0","null","null","","","","","","","","","","","","","","stimulus","","","0","7","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","52","360195","0.0-52.0","1658","house","","","","","","","","","","","","","","perceptual","","","0","7","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","53","361228","0.0-53.0","1033","10","","","","","","","","","","","","","","confidence","","","0","7","","","","","","","","","","6"
"","","","","","","","","","","","html-keyboard-response","54","362243","0.0-54.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:54 GMT-0400 (Eastern Daylight Time)","27758","0","7","","","","","","","","","",""
"","","","","","","","","","","","preload","55","362243","0.0-55.0","","","","","true","","","","","","","","","","","preload","","","0","8","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","56","362547","0.0-56.0","null","null","","","","","","","","","","","","","","fixation","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","57","362859","0.0-57.0","null","null","","","","","","","","","","","","","","stimulus","","","0","8","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","58","364190","0.0-58.0","1331","cat","","","","","","","","","","","","","","perceptual","","","0","8","","","","","72","cat","1","","1",""
"","","","","","","","","","","","canvas-button-response","59","365210","0.0-59.0","1019","10","","","","","","","","","","","","","","confidence","","","0","8","","","","","","","","","","7"
"","","","","","","","","","","","html-keyboard-response","60","366214","0.0-60.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:06:58 GMT-0400 (Eastern Daylight Time)","27758","0","8","","","","","","","","","",""
"","","","","","","","","","","","preload","61","366214","0.0-61.0","","","","","true","","","","","","","","","","","preload","","","0","9","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","62","366517","0.0-62.0","null","null","","","","","","","","","","","","","","fixation","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","63","366834","0.0-63.0","null","null","","","","","","","","","","","","","","stimulus","","","0","9","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","64","368527","0.0-64.0","1692","house","","","","","","","","","","","","","","perceptual","","","0","9","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","65","369214","0.0-65.0","686","10","","","","","","","","","","","","","","confidence","","","0","9","","","","","","","","","","8"
"","","","","","","","","","","","html-keyboard-response","66","370224","0.0-66.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:07:02 GMT-0400 (Eastern Daylight Time)","27758","0","9","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","67","378058","0.0-67.0","7830","0","","","","","","","","","","","","","","start_practice","Mon Oct 13 2025 19:07:03 GMT-0400 (Eastern Daylight Time)","27758","0","9","","","","","","","","","",""
"","","","","","","","","","","","preload","68","378058","0.0-68.0","","","","","true","","","","","","","","","","","preload","","","1","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","69","378362","0.0-69.0","null","null","","","","","","","","","","","","","","fixation","","","1","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","70","378670","0.0-70.0","null","null","","","","","","","","","","","","","","stimulus","","","1","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","71","383006","0.0-71.0","4334","elephant","","","","","","","","","","","","","","perceptual","","","1","0","","","","","84","elephant","6","","1",""
"","","","","","","","","","","","canvas-button-response","72","383866","0.0-72.0","859","8","","","","","","","","","","","","","","confidence","","","1","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","73","384867","0.0-73.0","null","null","","","","","","","","","","","","","","feedback","Mon Oct 13 2025 19:07:16 GMT-0400 (Eastern Daylight Time)","27758","1","0","","","","","","","","","",""
"","","","","","","","","","","","preload","74","384868","0.0-74.0","","","","","true","","","","","","","","","","","preload","","","1","1","false","[]","[]","[]","","","","","",""
