"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1280","712","true","chrome","141.0.0","false","Mac OS","true","58","true","true","browser-check","0","1044","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","18342","0.0-1.0","17241","{""P0_Q0"":""903890683"",""P0_Q1"":""20"",""P1_Q0"":""Female"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Black or African American"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","41275","0.0-2.0","22931","","","[{""page_index"":0,""viewing_time"":2446},{""page_index"":1,""viewing_time"":4111},{""page_index"":2,""viewing_time"":10107},{""page_index"":3,""viewing_time"":6267}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","44215","0.0-3.0","1932","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","130013","0.0-4.0","85797","","","","","85.6","53.98","237.08056043457873","2.770234809425784","619.63","7.902685347819291","30.000000000000004","1.552214991079152","42.666666666666664","26.666666666666664","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","217665","0.0-5.0","87652","","","[{""page_index"":0,""viewing_time"":7936},{""page_index"":1,""viewing_time"":4459},{""page_index"":0,""viewing_time"":7168},{""page_index"":1,""viewing_time"":5533},{""page_index"":2,""viewing_time"":26848},{""page_index"":3,""viewing_time"":3264},{""page_index"":4,""viewing_time"":4943},{""page_index"":5,""viewing_time"":21667},{""page_index"":6,""viewing_time"":5834}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","220243","0.0-6.0","2571","0","","","","","","","","","","","","","","start_practice","Sat Oct 18 2025 21:04:51 GMT-0400 (Eastern Daylight Time)","22758","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","220246","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","220556","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","220859","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","223026","0.0-10.0","2161","bed","","","","","","","","","","","","","","perceptual","","","0","0","","","","","32","bed","1","","1",""
"","","","","","","","","","","","canvas-button-response","11","225495","0.0-11.0","2465","10","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","1"
"","","","","","","","","","","","html-keyboard-response","12","226500","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 21:04:59 GMT-0400 (Eastern Daylight Time)","22758","0","0","","","","","","","","","",""
"","","","","","","","","","","","preload","13","226501","0.0-13.0","","","","","true","","","","","","","","","","","preload","","","0","1","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","14","226804","0.0-14.0","null","null","","","","","","","","","","","","","","fixation","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","15","227106","0.0-15.0","null","null","","","","","","","","","","","","","","stimulus","","","0","1","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","16","230671","0.0-16.0","3562","phone","","","","","","","","","","","","","","perceptual","","","0","1","","","","","22","phone","1","","1",""
"","","","","","","","","","","","canvas-button-response","17","232015","0.0-17.0","1341","8","","","","","","","","","","","","","","confidence","","","0","1","","","","","","","","","","2"
"","","","","","","","","","","","html-keyboard-response","18","233020","0.0-18.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 18 2025 21:05:05 GMT-0400 (Eastern Daylight Time)","22758","0","1","","","","","","","","","",""
"","","","","","","","","","","","preload","19","233023","0.0-19.0","","","","","true","","","","","","","","","","","preload","","","0","2","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","20","233325","0.0-20.0","null","null","","","","","","","","","","","","","","fixation","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","21","233627","0.0-21.0","null","null","","","","","","","","","","","","","","stimulus","","","0","2","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","22","235039","0.0-22.0","1407","house","","","","","","","","","","","","","","perceptual","","","0","2","","","","","2","house","1","","1",""
"","","","","","","","","","","","canvas-button-response","23","235807","0.0-23.0","764","10","","","","","","","","","","","","","","confidence","","","0","2","","","","","","","","","","3"
