"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","accuracy","view_history","success","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","stimulus","datetime","subjectID","curr_triallist","trial_no","timeout","failed_images","failed_audio","failed_video","image_index","category","blur","reps","correct","running_score"
"1512","857","true","chrome","141.0.0","false","Mac OS","true","119.98","true","true","browser-check","0","507","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","1","35190","0.0-1.0","34647","{""P0_Q0"":""904121646"",""P0_Q1"":""18"",""P1_Q0"":""Male"",""P1_Q1"":""Not Hispanic or Latino"",""P1_Q2"":""Asian"",""P1_Q3"":""Normal"",""P1_Q4"":""Right-Handed""}","[]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","2","41955","0.0-2.0","6765","","","[{""page_index"":0,""viewing_time"":1798},{""page_index"":1,""viewing_time"":1768},{""page_index"":2,""viewing_time"":1812},{""page_index"":3,""viewing_time"":1386}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","3","45570","0.0-3.0","2611","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","virtual-chinrest","4","179265","0.0-4.0","133698","","","","","85.6","53.98","334.52888203373845","3.9055046514943625","438.44","11.150962734457947","30","1.2495184196318307","50.4","31.5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","230612","0.0-5.0","51348","","","[{""page_index"":0,""viewing_time"":5342},{""page_index"":1,""viewing_time"":5739},{""page_index"":2,""viewing_time"":8348},{""page_index"":3,""viewing_time"":3909},{""page_index"":4,""viewing_time"":16561},{""page_index"":5,""viewing_time"":9310},{""page_index"":6,""viewing_time"":2140}]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","232239","0.0-6.0","1624","0","","","","","","","","","","","","","","start_practice","Sat Oct 11 2025 14:36:34 GMT-0400 (Eastern Daylight Time)","27779","","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","232240","0.0-7.0","","","","","true","","","","","","","","","","","preload","","","0","0","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","8","232543","0.0-8.0","null","null","","","","","","","","","","","","","","fixation","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-keyboard-response","9","232847","0.0-9.0","null","null","","","","","","","","","","","","","","stimulus","","","0","0","","","","","","","","","",""
"","","","","","","","","","","","canvas-button-response","10","235872","0.0-10.0","3022","cat","","","","","","","","","","","","","","perceptual","","","0","0","","","","","52","flower","1","","0",""
"","","","","","","","","","","","canvas-button-response","11","238267","0.0-11.0","2394","2","","","","","","","","","","","","","","confidence","","","0","0","","","","","","","","","","0"
"","","","","","","","","","","","html-keyboard-response","12","239269","0.0-12.0","null","null","","","","","","","","","","","","","","feedback","Sat Oct 11 2025 14:36:41 GMT-0400 (Eastern Daylight Time)","27779","0","0","","","","","","","","","",""
